ctyfips,county,stfips,state,zip,cd,dma,dma name
1083,Limestone,,AL,35614,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35615,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35620,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35647,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35649,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35671,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35739,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35742,,691,HUNTSVILLE-DECATUR-FLORENCE
1083,Limestone,,AL,35756,,691,HUNTSVILLE-DECATUR-FLORENCE
1085,Lowndes,,AL,36032,,698,MONTGOMERY
1085,Lowndes,,AL,36040,,698,MONTGOMERY
1085,Lowndes,,AL,36047,,698,MONTGOMERY
1085,Lowndes,,AL,36752,,698,MONTGOMERY
1085,Lowndes,,AL,36785,,698,MONTGOMERY
1087,Macon,,AL,36031,,698,MONTGOMERY
1087,Macon,,AL,36039,,698,MONTGOMERY
1087,Macon,,AL,36075,,698,MONTGOMERY
1087,Macon,,AL,36083,,698,MONTGOMERY
1087,Macon,,AL,36087,,698,MONTGOMERY
1087,Macon,,AL,36088,,698,MONTGOMERY
1087,Macon,,AL,36866,,698,MONTGOMERY
1089,Madison,,AL,35741,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35748,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35749,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35750,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35757,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35758,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35759,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35760,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35761,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35762,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35763,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35767,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35773,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35801,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35802,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35803,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35804,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35805,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35806,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35807,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35808,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35809,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35810,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35811,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35812,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35813,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35814,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35815,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35816,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35824,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35893,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35894,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35895,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35896,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35897,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35898,,691,HUNTSVILLE-DECATUR-FLORENCE
1089,Madison,,AL,35899,,691,HUNTSVILLE-DECATUR-FLORENCE
1091,Marengo,,AL,36732,,698,MONTGOMERY
1091,Marengo,,AL,36736,,698,MONTGOMERY
1091,Marengo,,AL,36738,,698,MONTGOMERY
1091,Marengo,,AL,36742,,698,MONTGOMERY
1091,Marengo,,AL,36745,,698,MONTGOMERY
1091,Marengo,,AL,36748,,698,MONTGOMERY
1091,Marengo,,AL,36754,,698,MONTGOMERY
1091,Marengo,,AL,36763,,698,MONTGOMERY
1091,Marengo,,AL,36764,,698,MONTGOMERY
1091,Marengo,,AL,36782,,698,MONTGOMERY
1091,Marengo,,AL,36783,,698,MONTGOMERY
1093,Marion,,AL,35543,,630,BIRMINGHAM
1093,Marion,,AL,35548,,630,BIRMINGHAM
1093,Marion,,AL,35563,,630,BIRMINGHAM
1093,Marion,,AL,35564,,630,BIRMINGHAM
1093,Marion,,AL,35570,,630,BIRMINGHAM
1093,Marion,,AL,35594,,630,BIRMINGHAM
1095,Marshall,,AL,35016,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35175,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35747,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35950,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35951,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35957,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35964,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35976,,691,HUNTSVILLE-DECATUR-FLORENCE
1095,Marshall,,AL,35980,,691,HUNTSVILLE-DECATUR-FLORENCE
1097,Mobile,,AL,36505,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36509,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36512,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36521,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36522,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36523,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36525,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36528,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36541,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36544,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36560,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36568,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36571,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36572,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36575,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36582,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36587,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36590,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36601,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36602,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36603,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36604,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36605,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36606,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36607,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36608,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36609,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36610,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36611,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36612,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36613,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36615,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36616,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36617,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36618,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36619,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36621,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36622,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36625,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36628,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36630,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36633,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36640,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36641,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36644,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36652,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36660,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36663,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36670,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36671,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36675,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36685,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36688,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36689,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36690,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36691,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36693,,686,MOBILE-PENSACOLA
1097,Mobile,,AL,36695,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36425,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36439,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36444,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36445,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36449,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36457,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36458,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36460,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36461,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36462,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36470,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36471,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36480,,686,MOBILE-PENSACOLA
1099,Monroe,,AL,36481,,686,MOBILE-PENSACOLA
1101,Montgomery,,AL,36013,,698,MONTGOMERY
1101,Montgomery,,AL,36036,,698,MONTGOMERY
1101,Montgomery,,AL,36043,,698,MONTGOMERY
1101,Montgomery,,AL,36046,,698,MONTGOMERY
1101,Montgomery,,AL,36052,,698,MONTGOMERY
1101,Montgomery,,AL,36057,,698,MONTGOMERY
1101,Montgomery,,AL,36064,,698,MONTGOMERY
1101,Montgomery,,AL,36065,,698,MONTGOMERY
1101,Montgomery,,AL,36069,,698,MONTGOMERY
1101,Montgomery,,AL,36101,,698,MONTGOMERY
1101,Montgomery,,AL,36102,,698,MONTGOMERY
1101,Montgomery,,AL,36103,,698,MONTGOMERY
1101,Montgomery,,AL,36104,,698,MONTGOMERY
1101,Montgomery,,AL,36105,,698,MONTGOMERY
1101,Montgomery,,AL,36106,,698,MONTGOMERY
1101,Montgomery,,AL,36107,,698,MONTGOMERY
1101,Montgomery,,AL,36108,,698,MONTGOMERY
1101,Montgomery,,AL,36109,,698,MONTGOMERY
1101,Montgomery,,AL,36110,,698,MONTGOMERY
1101,Montgomery,,AL,36111,,698,MONTGOMERY
1101,Montgomery,,AL,36112,,698,MONTGOMERY
1101,Montgomery,,AL,36113,,698,MONTGOMERY
1101,Montgomery,,AL,36114,,698,MONTGOMERY
1101,Montgomery,,AL,36115,,698,MONTGOMERY
1101,Montgomery,,AL,36116,,698,MONTGOMERY
1101,Montgomery,,AL,36117,,698,MONTGOMERY
1101,Montgomery,,AL,36118,,698,MONTGOMERY
1101,Montgomery,,AL,36119,,698,MONTGOMERY
1101,Montgomery,,AL,36120,,698,MONTGOMERY
1101,Montgomery,,AL,36121,,698,MONTGOMERY
1101,Montgomery,,AL,36123,,698,MONTGOMERY
1101,Montgomery,,AL,36124,,698,MONTGOMERY
1101,Montgomery,,AL,36125,,698,MONTGOMERY
1101,Montgomery,,AL,36130,,698,MONTGOMERY
1101,Montgomery,,AL,36131,,698,MONTGOMERY
1101,Montgomery,,AL,36132,,698,MONTGOMERY
1101,Montgomery,,AL,36133,,698,MONTGOMERY
1101,Montgomery,,AL,36134,,698,MONTGOMERY
1101,Montgomery,,AL,36135,,698,MONTGOMERY
1101,Montgomery,,AL,36140,,698,MONTGOMERY
1101,Montgomery,,AL,36141,,698,MONTGOMERY
1101,Montgomery,,AL,36142,,698,MONTGOMERY
1101,Montgomery,,AL,36177,,698,MONTGOMERY
1101,Montgomery,,AL,36191,,698,MONTGOMERY
1103,Morgan,,AL,35601,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35602,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35603,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35609,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35619,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35621,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35622,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35640,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35670,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35673,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35699,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35754,,691,HUNTSVILLE-DECATUR-FLORENCE
1103,Morgan,,AL,35775,,691,HUNTSVILLE-DECATUR-FLORENCE
1105,Perry,,AL,36756,,698,MONTGOMERY
1105,Perry,,AL,36786,,698,MONTGOMERY
1107,Pickens,,AL,35442,,630,BIRMINGHAM
1107,Pickens,,AL,35447,,630,BIRMINGHAM
1107,Pickens,,AL,35461,,630,BIRMINGHAM
1107,Pickens,,AL,35466,,630,BIRMINGHAM
1107,Pickens,,AL,35471,,630,BIRMINGHAM
1107,Pickens,,AL,35481,,630,BIRMINGHAM
1109,Pike,,AL,36005,,698,MONTGOMERY
1109,Pike,,AL,36010,,698,MONTGOMERY
1109,Pike,,AL,36035,,698,MONTGOMERY
1109,Pike,,AL,36079,,698,MONTGOMERY
1109,Pike,,AL,36081,,698,MONTGOMERY
1109,Pike,,AL,36082,,698,MONTGOMERY
1111,Randolph,,AL,36263,,524,ATLANTA
1111,Randolph,,AL,36274,,524,ATLANTA
1111,Randolph,,AL,36276,,524,ATLANTA
1111,Randolph,,AL,36278,,524,ATLANTA
1111,Randolph,,AL,36280,,524,ATLANTA
1113,Russell,,AL,36851,,522,"COLUMBUS, GA"
1113,Russell,,AL,36856,,522,"COLUMBUS, GA"
1113,Russell,,AL,36858,,522,"COLUMBUS, GA"
1113,Russell,,AL,36859,,522,"COLUMBUS, GA"
1113,Russell,,AL,36860,,522,"COLUMBUS, GA"
1113,Russell,,AL,36867,,522,"COLUMBUS, GA"
1113,Russell,,AL,36868,,522,"COLUMBUS, GA"
1113,Russell,,AL,36869,,522,"COLUMBUS, GA"
1113,Russell,,AL,36871,,522,"COLUMBUS, GA"
1113,Russell,,AL,36875,,522,"COLUMBUS, GA"
1115,Saint Clair,,AL,35004,,630,BIRMINGHAM
1115,Saint Clair,,AL,35052,,630,BIRMINGHAM
1115,Saint Clair,,AL,35054,,630,BIRMINGHAM
1115,Saint Clair,,AL,35112,,630,BIRMINGHAM
1115,Saint Clair,,AL,35120,,630,BIRMINGHAM
1115,Saint Clair,,AL,35125,,630,BIRMINGHAM
1115,Saint Clair,,AL,35128,,630,BIRMINGHAM
1115,Saint Clair,,AL,35131,,630,BIRMINGHAM
1115,Saint Clair,,AL,35135,,630,BIRMINGHAM
1115,Saint Clair,,AL,35146,,630,BIRMINGHAM
1115,Saint Clair,,AL,35182,,630,BIRMINGHAM
1115,Saint Clair,,AL,35953,,630,BIRMINGHAM
1115,Saint Clair,,AL,35987,,630,BIRMINGHAM
1117,Shelby,,AL,35007,,630,BIRMINGHAM
1117,Shelby,,AL,35040,,630,BIRMINGHAM
1117,Shelby,,AL,35043,,630,BIRMINGHAM
1117,Shelby,,AL,35051,,630,BIRMINGHAM
1117,Shelby,,AL,35078,,630,BIRMINGHAM
1117,Shelby,,AL,35080,,630,BIRMINGHAM
1117,Shelby,,AL,35114,,630,BIRMINGHAM
1117,Shelby,,AL,35115,,630,BIRMINGHAM
1117,Shelby,,AL,35124,,630,BIRMINGHAM
1117,Shelby,,AL,35137,,630,BIRMINGHAM
1117,Shelby,,AL,35143,,630,BIRMINGHAM
1117,Shelby,,AL,35144,,630,BIRMINGHAM
1117,Shelby,,AL,35147,,630,BIRMINGHAM
1117,Shelby,,AL,35176,,630,BIRMINGHAM
1117,Shelby,,AL,35178,,630,BIRMINGHAM
1117,Shelby,,AL,35185,,630,BIRMINGHAM
1117,Shelby,,AL,35186,,630,BIRMINGHAM
1117,Shelby,,AL,35187,,630,BIRMINGHAM
1117,Shelby,,AL,35242,,630,BIRMINGHAM
1119,Sumter,,AL,35459,,711,MERIDIAN
1119,Sumter,,AL,35460,,711,MERIDIAN
1119,Sumter,,AL,35464,,711,MERIDIAN
1119,Sumter,,AL,35470,,711,MERIDIAN
1119,Sumter,,AL,35477,,711,MERIDIAN
1119,Sumter,,AL,36901,,711,MERIDIAN
1119,Sumter,,AL,36907,,711,MERIDIAN
1119,Sumter,,AL,36925,,711,MERIDIAN
1121,Talladega,,AL,35014,,630,BIRMINGHAM
1121,Talladega,,AL,35032,,630,BIRMINGHAM
1121,Talladega,,AL,35044,,630,BIRMINGHAM
1121,Talladega,,AL,35096,,630,BIRMINGHAM
1121,Talladega,,AL,35149,,630,BIRMINGHAM
1121,Talladega,,AL,35150,,630,BIRMINGHAM
1121,Talladega,,AL,35151,,630,BIRMINGHAM
1121,Talladega,,AL,35160,,630,BIRMINGHAM
1121,Talladega,,AL,35161,,630,BIRMINGHAM
1121,Talladega,,AL,36268,,630,BIRMINGHAM
1123,Tallapoosa,,AL,35010,,698,MONTGOMERY
1123,Tallapoosa,,AL,35011,,698,MONTGOMERY
1123,Tallapoosa,,AL,36023,,698,MONTGOMERY
1123,Tallapoosa,,AL,36256,,698,MONTGOMERY
1123,Tallapoosa,,AL,36850,,698,MONTGOMERY
1123,Tallapoosa,,AL,36853,,698,MONTGOMERY
1123,Tallapoosa,,AL,36861,,698,MONTGOMERY
1125,Tuscaloosa,,AL,35401,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35402,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35403,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35404,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35405,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35406,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35407,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35440,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35444,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35446,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35449,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35452,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35453,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35456,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35457,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35458,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35463,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35468,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35473,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35475,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35476,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35478,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35480,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35482,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35485,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35486,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35487,,630,BIRMINGHAM
1125,Tuscaloosa,,AL,35490,,630,BIRMINGHAM
1127,Walker,,AL,35038,,630,BIRMINGHAM
1127,Walker,,AL,35063,,630,BIRMINGHAM
1127,Walker,,AL,35130,,630,BIRMINGHAM
1127,Walker,,AL,35148,,630,BIRMINGHAM
1127,Walker,,AL,35501,,630,BIRMINGHAM
1127,Walker,,AL,35502,,630,BIRMINGHAM
1127,Walker,,AL,35503,,630,BIRMINGHAM
1127,Walker,,AL,35504,,630,BIRMINGHAM
1127,Walker,,AL,35549,,630,BIRMINGHAM
1127,Walker,,AL,35550,,630,BIRMINGHAM
1127,Walker,,AL,35554,,630,BIRMINGHAM
1127,Walker,,AL,35560,,630,BIRMINGHAM
1127,Walker,,AL,35573,,630,BIRMINGHAM
1127,Walker,,AL,35578,,630,BIRMINGHAM
1127,Walker,,AL,35579,,630,BIRMINGHAM
1127,Walker,,AL,35580,,630,BIRMINGHAM
1127,Walker,,AL,35584,,630,BIRMINGHAM
1127,Walker,,AL,35587,,630,BIRMINGHAM
1129,Washington,,AL,36513,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36518,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36529,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36538,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36539,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36548,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36553,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36556,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36558,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36569,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36581,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36583,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36584,,686,MOBILE-PENSACOLA
1129,Washington,,AL,36585,,686,MOBILE-PENSACOLA
1131,Wilcox,,AL,36435,,698,MONTGOMERY
1131,Wilcox,,AL,36720,,698,MONTGOMERY
1131,Wilcox,,AL,36721,,698,MONTGOMERY
1131,Wilcox,,AL,36722,,698,MONTGOMERY
1131,Wilcox,,AL,36723,,698,MONTGOMERY
1131,Wilcox,,AL,36726,,698,MONTGOMERY
1131,Wilcox,,AL,36728,,698,MONTGOMERY
1131,Wilcox,,AL,36741,,698,MONTGOMERY
1131,Wilcox,,AL,36751,,698,MONTGOMERY
1131,Wilcox,,AL,36753,,698,MONTGOMERY
1131,Wilcox,,AL,36766,,698,MONTGOMERY
1131,Wilcox,,AL,36768,,698,MONTGOMERY
1131,Wilcox,,AL,36769,,698,MONTGOMERY
1133,Winston,,AL,35540,,630,BIRMINGHAM
1133,Winston,,AL,35541,,630,BIRMINGHAM
1133,Winston,,AL,35551,,630,BIRMINGHAM
1133,Winston,,AL,35553,,630,BIRMINGHAM
1133,Winston,,AL,35565,,630,BIRMINGHAM
1133,Winston,,AL,35572,,630,BIRMINGHAM
1133,Winston,,AL,35575,,630,BIRMINGHAM
1133,Winston,,AL,35577,,630,BIRMINGHAM
2013,Aleutians East,,AK,99553,,0,(NON-DMA COUNTIES)
2013,Aleutians East,,AK,99571,,0,(NON-DMA COUNTIES)
2013,Aleutians East,,AK,99583,,0,(NON-DMA COUNTIES)
2013,Aleutians East,,AK,99612,,0,(NON-DMA COUNTIES)
2013,Aleutians East,,AK,99661,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99546,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99547,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99591,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99638,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99660,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99685,,0,(NON-DMA COUNTIES)
2016,Aleutians West,,AK,99692,,0,(NON-DMA COUNTIES)
2020,Anchorage,,AK,99501,,743,ANCHORAGE
2020,Anchorage,,AK,99502,,743,ANCHORAGE
2020,Anchorage,,AK,99503,,743,ANCHORAGE
2020,Anchorage,,AK,99504,,743,ANCHORAGE
2020,Anchorage,,AK,99505,,743,ANCHORAGE
2020,Anchorage,,AK,99506,,743,ANCHORAGE
2020,Anchorage,,AK,99507,,743,ANCHORAGE
2020,Anchorage,,AK,99508,,743,ANCHORAGE
2020,Anchorage,,AK,99509,,743,ANCHORAGE
2020,Anchorage,,AK,99510,,743,ANCHORAGE
2020,Anchorage,,AK,99511,,743,ANCHORAGE
2020,Anchorage,,AK,99513,,743,ANCHORAGE
2020,Anchorage,,AK,99514,,743,ANCHORAGE
2020,Anchorage,,AK,99515,,743,ANCHORAGE
2020,Anchorage,,AK,99516,,743,ANCHORAGE
2020,Anchorage,,AK,99517,,743,ANCHORAGE
2020,Anchorage,,AK,99518,,743,ANCHORAGE
2020,Anchorage,,AK,99519,,743,ANCHORAGE
2020,Anchorage,,AK,99520,,743,ANCHORAGE
2020,Anchorage,,AK,99521,,743,ANCHORAGE
2020,Anchorage,,AK,99522,,743,ANCHORAGE
2020,Anchorage,,AK,99523,,743,ANCHORAGE
2020,Anchorage,,AK,99524,,743,ANCHORAGE
2020,Anchorage,,AK,99529,,743,ANCHORAGE
2020,Anchorage,,AK,99530,,743,ANCHORAGE
2020,Anchorage,,AK,99540,,743,ANCHORAGE
2020,Anchorage,,AK,99567,,743,ANCHORAGE
2020,Anchorage,,AK,99577,,743,ANCHORAGE
2020,Anchorage,,AK,99587,,743,ANCHORAGE
2020,Anchorage,,AK,99599,,743,ANCHORAGE
2020,Anchorage,,AK,99695,,743,ANCHORAGE
2050,Bethel,,AK,99545,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99551,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99552,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99557,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99559,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99561,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99575,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99578,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99589,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99607,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99609,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99614,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99621,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99622,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99626,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99630,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99634,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99637,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99641,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99651,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99655,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99656,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99668,,0,(NON-DMA COUNTIES)
2050,Bethel,,AK,99679,,0,(NON-DMA COUNTIES)
